datetime	open	high	low	close	volume
27.01.2014 00:00	98.62	99.11	97.63	97.84	103793450
28.01.2014 00:00	98.21	98.74	97.05	97.4	80448950
29.01.2014 00:00	97.93	98.98	95.73	96.1	120814560
30.01.2014 00:00	96.1	96.69	94.4	95.7	130498540
31.01.2014 00:00	95.8	96.27	94.43	94.8	103047610
03.02.2014 00:00	94.95	95.89	94.55	94.57	81505780
04.02.2014 00:00	93.55	94.48	93.25	93.94	93930780
05.02.2014 00:00	94.31	95.65	94.01	95.51	90666210
06.02.2014 00:00	95.78	96.81	95.65	96.56	76095210
07.02.2014 00:00	97.0	97.36	96.11	96.6	77654990
10.02.2014 00:00	96.94	97.08	95.42	95.49	67771880
11.02.2014 00:00	95.97	96.65	95.51	96.18	55103910
12.02.2014 00:00	96.91	97.14	96.15	97.0	70670070
13.02.2014 00:00	96.3	96.69	95.3	95.5	62181740
14.02.2014 00:00	95.8	96.84	95.7	96.7	63884790
17.02.2014 00:00	97.1	98.08	97.09	97.47	54738670
18.02.2014 00:00	97.5	97.95	96.55	96.73	56765130
19.02.2014 00:00	96.51	96.59	94.53	94.8	79367620
20.02.2014 00:00	94.1	94.76	93.61	94.6	72263740
21.02.2014 00:00	95.02	95.44	94.51	94.93	52205040
24.02.2014 00:00	95.0	95.09	94.06	94.67	48226210
25.02.2014 00:00	95.37	95.48	93.32	94.13	74634340
26.02.2014 00:00	94.28	94.59	91.85	92.35	90720380
27.02.2014 00:00	92.5	92.61	89.4	90.05	129290620
28.02.2014 00:00	90.15	91.42	88.87	91.1	112780920
03.03.2014 00:00	85.5	86.84	74.96	77.35	427913510
04.03.2014 00:00	78.5	83.9	77.17	81.52	371921710
05.03.2014 00:00	82.37	82.77	80.12	81.47	175284130
06.03.2014 00:00	81.63	83.81	76.56	80.47	281937510
10.03.2014 00:00	80.0	81.46	78.34	79.99	190384620
11.03.2014 00:00	79.05	79.75	76.39	76.75	150142970
12.03.2014 00:00	75.98	76.36	72.35	72.74	227452390
13.03.2014 00:00	73.5	73.89	68.87	69.8	256776110
14.03.2014 00:00	68.0	71.75	65.33	71.2	346714120
17.03.2014 00:00	72.5	77.12	71.87	76.71	344321660
18.03.2014 00:00	77.6	82.0	75.64	82.0	301075150
19.03.2014 00:00	81.58	82.6	79.13	80.64	257701520
20.03.2014 00:00	79.55	81.27	78.43	79.4	190046940
21.03.2014 00:00	77.2	78.51	76.1	78.47	207828970
24.03.2014 00:00	78.47	80.38	77.82	78.4	167819190
25.03.2014 00:00	78.84	81.97	77.34	81.7	255665910
26.03.2014 00:00	82.1	84.34	82.02	82.5	229652070
27.03.2014 00:00	82.16	82.72	79.2	79.9	185280640
28.03.2014 00:00	80.4	81.96	79.67	81.36	152251640
31.03.2014 00:00	81.39	83.8	81.12	83.8	178420740
01.04.2014 00:00	84.01	84.68	82.75	83.88	154874300
02.04.2014 00:00	84.0	84.18	81.44	82.67	143111440
03.04.2014 00:00	82.88	83.39	81.21	81.51	127794990
04.04.2014 00:00	81.95	83.3	80.85	82.98	147144280
07.04.2014 00:00	81.88	81.88	78.87	79.95	236725410
08.04.2014 00:00	79.9	80.0	78.51	79.41	163499350
09.04.2014 00:00	79.8	80.1	77.75	78.85	161363630
10.04.2014 00:00	79.22	80.44	78.51	79.9	178317550
11.04.2014 00:00	78.71	80.07	77.65	79.75	154422060
14.04.2014 00:00	79.11	79.11	77.5	78.35	190735310
15.04.2014 00:00	78.0	78.34	75.1	75.2	190723350
16.04.2014 00:00	75.95	76.5	73.62	76.13	271726740
17.04.2014 00:00	76.0	77.21	75.2	76.89	201674510
18.04.2014 00:00	78.39	79.4	78.22	78.82	114463050
21.04.2014 00:00	78.8	78.8	77.46	77.62	83590290
22.04.2014 00:00	77.5	77.5	75.6	76.3	135293150
23.04.2014 00:00	76.2	76.51	75.12	75.56	133283600
24.04.2014 00:00	75.85	76.11	71.81	73.21	251265730
25.04.2014 00:00	73.05	73.1	69.56	69.91	297122510
28.04.2014 00:00	69.0	73.7	67.9	73.39	382641850
29.04.2014 00:00	74.19	74.66	72.3	72.8	184165250
01.05.2014 00:00	72.51	73.1	71.48	72.5	109106810
02.05.2014 00:00	72.0	72.5	70.89	72.22	64294280
05.05.2014 00:00	71.35	72.44	71.01	71.99	67164800
06.05.2014 00:00	72.32	74.3	72.32	74.1	129555640
07.05.2014 00:00	73.23	80.37	73.16	78.5	271218480
09.05.2014 00:00	79.0	80.25	77.57	78.8	248696590
12.05.2014 00:00	78.79	79.9	77.73	79.08	164644990
13.05.2014 00:00	79.76	81.08	79.15	80.15	186766010
14.05.2014 00:00	80.25	81.68	79.55	81.38	136298440
15.05.2014 00:00	81.1	82.3	79.75	80.04	171237780
16.05.2014 00:00	79.4	79.79	78.53	79.2	148101150
19.05.2014 00:00	79.3	81.68	79.17	81.62	141103030
20.05.2014 00:00	82.05	82.55	80.55	82.31	155680150
21.05.2014 00:00	82.0	84.09	81.3	83.59	191332530
22.05.2014 00:00	84.01	84.3	82.16	83.26	132031140
23.05.2014 00:00	83.2	85.98	82.63	85.83	170529760
26.05.2014 00:00	86.0	87.62	85.37	86.87	113548190
27.05.2014 00:00	86.9	86.9	83.95	84.33	149979600
28.05.2014 00:00	84.5	85.38	83.73	84.95	117406900
29.05.2014 00:00	85.3	86.01	84.18	85.65	133574640
30.05.2014 00:00	85.65	85.9	84.21	84.5	108275150
02.06.2014 00:00	84.76	87.15	84.76	85.91	135553000
03.06.2014 00:00	85.3	86.84	84.66	86.84	119911060
04.06.2014 00:00	86.41	88.47	86.23	87.81	118827760
05.06.2014 00:00	87.95	89.05	86.86	87.43	136671320
06.06.2014 00:00	87.75	89.18	86.28	89.0	127899230
09.06.2014 00:00	89.3	89.6	88.62	88.89	84842190
10.06.2014 00:00	88.88	89.0	87.87	88.99	85853250
13.06.2014 00:00	89.0	89.33	88.51	89.0	67980020
16.06.2014 00:00	84.5	85.72	84.15	84.85	130296750
17.06.2014 00:00	84.95	85.55	83.37	83.8	86913970
18.06.2014 00:00	84.11	84.55	83.12	83.77	115310330
19.06.2014 00:00	84.55	85.69	84.35	84.8	112078350
20.06.2014 00:00	84.8	85.14	84.1	84.16	83715090
23.06.2014 00:00	84.23	85.3	83.41	83.68	99040960
24.06.2014 00:00	84.09	86.6	83.91	86.5	150531880
25.06.2014 00:00	86.02	86.4	83.85	84.4	114961050
26.06.2014 00:00	84.9	85.14	83.46	84.1	99471360
27.06.2014 00:00	84.15	84.94	83.96	84.33	57140600
30.06.2014 00:00	84.5	84.7	83.03	84.5	81496490
01.07.2014 00:00	84.45	84.46	83.05	84.07	80028320
02.07.2014 00:00	84.3	85.97	84.12	85.79	94197580
03.07.2014 00:00	85.9	86.5	85.25	85.34	76353880
04.07.2014 00:00	85.51	85.86	83.8	84.0	69404770
07.07.2014 00:00	84.08	85.7	83.87	85.49	71042760
08.07.2014 00:00	85.3	86.69	84.67	85.11	99525260
09.07.2014 00:00	84.91	85.56	84.2	85.2	80831840
10.07.2014 00:00	85.74	86.09	83.37	84.47	114382280
11.07.2014 00:00	84.5	84.88	83.8	84.55	78260360
14.07.2014 00:00	84.65	85.19	83.55	83.55	69434020
15.07.2014 00:00	83.82	84.01	82.87	83.09	79123700
16.07.2014 00:00	83.0	83.98	82.55	83.78	86004300
17.07.2014 00:00	82.0	82.19	80.53	81.5	147892860
18.07.2014 00:00	79.8	80.96	79.59	80.27	147407130
21.07.2014 00:00	80.31	80.4	76.56	76.56	182779550
22.07.2014 00:00	77.3	78.84	77.06	78.3	154403850
23.07.2014 00:00	78.4	78.94	76.6	77.45	93643340
24.07.2014 00:00	77.0	77.37	75.81	76.87	101869250
25.07.2014 00:00	76.81	76.98	75.0	75.16	109515350
28.07.2014 00:00	74.51	74.6	72.6	72.82	116467930
29.07.2014 00:00	72.45	74.5	71.86	73.2	193639220
30.07.2014 00:00	72.65	75.83	72.33	73.68	194588780
31.07.2014 00:00	73.9	75.27	73.24	73.6	110573680
01.08.2014 00:00	72.88	73.5	71.52	72.37	183538940
04.08.2014 00:00	72.8	73.59	71.85	72.75	102965070
05.08.2014 00:00	73.0	73.3	71.57	71.6	103702890
06.08.2014 00:00	71.22	71.3	68.85	69.0	252771000
07.08.2014 00:00	68.42	69.3	66.1	68.5	257510130
08.08.2014 00:00	67.91	70.75	67.91	70.7	162405320
11.08.2014 00:00	72.01	74.4	72.01	74.21	168710010
12.08.2014 00:00	74.1	75.18	72.88	73.35	168530250
13.08.2014 00:00	73.04	75.19	72.6	74.84	137022330
14.08.2014 00:00	74.94	75.87	74.3	74.99	146635000
15.08.2014 00:00	75.01	76.0	74.0	75.05	127078390
18.08.2014 00:00	75.21	75.98	74.77	75.15	87278050
19.08.2014 00:00	75.75	76.1	75.11	76.0	97471200
20.08.2014 00:00	76.0	76.9	75.18	76.9	120071260
21.08.2014 00:00	76.87	78.61	76.71	78.4	115995050
22.08.2014 00:00	78.5	78.89	76.88	78.39	140619770
25.08.2014 00:00	78.51	79.69	78.25	78.56	118676060
26.08.2014 00:00	78.6	78.92	77.24	77.44	79132960
27.08.2014 00:00	77.89	78.39	77.51	77.93	81493260
28.08.2014 00:00	77.46	77.87	74.45	74.59	231820440
29.08.2014 00:00	74.49	74.97	72.56	73.21	193460210
01.09.2014 00:00	73.51	74.94	72.52	73.68	164429290
02.09.2014 00:00	73.67	74.49	72.94	73.76	104627840
03.09.2014 00:00	74.19	78.75	73.75	78.5	277102210
04.09.2014 00:00	78.6	79.95	77.18	79.39	158504110
05.09.2014 00:00	78.8	81.3	78.5	80.25	159432130
08.09.2014 00:00	80.25	80.39	78.26	78.69	108470700
09.09.2014 00:00	78.85	80.2	78.69	79.41	105818380
10.09.2014 00:00	78.8	79.4	78.39	78.67	86323660
11.09.2014 00:00	79.05	79.55	76.14	76.3	153119340
12.09.2014 00:00	76.0	77.77	75.13	76.65	145526680
15.09.2014 00:00	76.3	77.08	75.45	75.63	127147020
16.09.2014 00:00	75.85	77.9	75.63	77.6	141626080
17.09.2014 00:00	77.5	78.92	76.55	78.66	150425900
18.09.2014 00:00	78.62	79.3	77.71	77.98	102250150
19.09.2014 00:00	78.3	78.46	76.62	77.4	122982290
22.09.2014 00:00	77.2	77.69	75.89	76.0	84589910
23.09.2014 00:00	76.32	77.84	76.2	77.68	97635080
24.09.2014 00:00	77.93	79.55	77.87	79.05	123499180
25.09.2014 00:00	79.6	80.15	78.0	78.01	121092190
26.09.2014 00:00	77.56	78.43	76.85	77.6	111612420
29.09.2014 00:00	77.98	78.38	76.53	76.7	100645000
30.09.2014 00:00	77.08	77.44	75.52	75.52	144552360
01.10.2014 00:00	75.2	76.26	74.26	74.26	130262550
02.10.2014 00:00	74.05	74.47	72.57	73.15	145206310
03.10.2014 00:00	73.73	74.69	73.12	73.77	111663690
06.10.2014 00:00	74.36	76.6	74.25	76.33	125594530
07.10.2014 00:00	76.33	76.54	74.96	75.32	97153580
08.10.2014 00:00	74.85	75.25	73.76	73.8	132003430
09.10.2014 00:00	75.05	75.7	73.52	73.65	144528280
10.10.2014 00:00	72.64	73.77	72.06	73.5	141617220
13.10.2014 00:00	72.8	75.24	72.65	74.26	116922770
14.10.2014 00:00	74.15	75.36	73.86	74.55	95473820
15.10.2014 00:00	74.31	74.86	72.81	73.08	120577500
16.10.2014 00:00	73.2	74.05	70.95	71.12	195738120
17.10.2014 00:00	71.8	73.3	71.38	73.15	146039730
20.10.2014 00:00	73.4	73.93	71.75	72.25	122048450
21.10.2014 00:00	72.0	73.16	71.3	72.5	116676840
22.10.2014 00:00	73.0	73.37	71.8	71.82	98536180
23.10.2014 00:00	71.47	72.1	70.85	71.59	132619500
24.10.2014 00:00	71.35	72.49	70.93	72.49	76065860
27.10.2014 00:00	73.2	73.78	72.25	72.9	119696300
28.10.2014 00:00	73.18	74.2	72.73	73.9	101388880
29.10.2014 00:00	74.1	74.8	73.68	74.05	100125200
30.10.2014 00:00	73.7	75.13	73.43	74.98	180995180
31.10.2014 00:00	75.45	76.84	75.23	76.23	154675720
04.11.2014 00:00	76.07	76.66	75.61	76.29	49892210
05.11.2014 00:00	75.8	75.94	75.02	75.65	101085650
06.11.2014 00:00	75.76	76.88	74.75	75.05	109722350
07.11.2014 00:00	75.16	77.65	74.41	75.69	195083240
10.11.2014 00:00	76.36	77.78	76.12	77.78	125636500
11.11.2014 00:00	77.85	78.7	77.01	77.34	130820430
12.11.2014 00:00	77.35	77.55	76.13	76.32	113847180
13.11.2014 00:00	76.31	76.5	73.73	74.03	150750850
14.11.2014 00:00	73.8	74.5	73.1	74.15	101827010
17.11.2014 00:00	73.61	74.45	73.47	73.97	77982280
18.11.2014 00:00	74.42	75.35	73.45	75.21	121080470
19.11.2014 00:00	75.29	75.54	73.87	73.9	89158940
20.11.2014 00:00	73.9	74.9	72.93	73.63	104580980
21.11.2014 00:00	73.99	74.71	72.95	74.39	105852740
24.11.2014 00:00	74.88	75.4	74.01	74.4	85541840
25.11.2014 00:00	74.48	74.66	73.76	74.11	59713060
26.11.2014 00:00	73.77	74.13	73.26	73.85	91757390
27.11.2014 00:00	73.7	74.2	73.04	73.04	87730700
28.11.2014 00:00	72.89	72.89	71.42	72.25	128193600
01.12.2014 00:00	71.9	74.2	71.52	73.79	130854830
02.12.2014 00:00	74.06	74.47	71.31	71.64	133472040
03.12.2014 00:00	71.89	72.35	71.42	72.0	115782340
04.12.2014 00:00	72.25	74.03	71.0	71.04	162018990
05.12.2014 00:00	70.92	71.73	68.4	68.6	160171610
08.12.2014 00:00	69.17	69.67	65.23	65.3	167156200
09.12.2014 00:00	64.77	66.9	62.61	66.26	198020150
10.12.2014 00:00	66.62	68.7	65.78	67.77	180002300
11.12.2014 00:00	67.85	68.4	65.25	65.95	182009630
12.12.2014 00:00	65.4	66.2	63.07	64.2	157344230
15.12.2014 00:00	64.0	65.74	59.92	60.63	223458540
16.12.2014 00:00	59.5	61.95	47.21	53.5	470750510
17.12.2014 00:00	54.03	60.88	52.38	59.9	446526580
18.12.2014 00:00	61.5	65.8	60.25	62.91	317744140
19.12.2014 00:00	61.26	63.08	59.5	61.44	171795280
22.12.2014 00:00	63.27	64.2	57.82	58.6	228645560
23.12.2014 00:00	59.05	59.53	52.86	54.0	230869270
24.12.2014 00:00	53.58	55.45	51.51	55.0	166419660
25.12.2014 00:00	54.98	58.85	54.71	58.7	116646610
26.12.2014 00:00	59.0	60.0	56.05	57.13	134770870
29.12.2014 00:00	57.01	58.29	53.7	54.51	113669200
02.01.2015 00:00	53.04	55.65	51.6	54.9	120437150
05.01.2015 00:00	54.02	56.77	53.58	56.37	63231040
07.01.2015 00:00	56.0	58.45	55.83	58.28	70269700
08.01.2015 00:00	59.0	67.77	58.61	65.7	187598890
09.01.2015 00:00	65.7	66.88	62.25	63.1	107559890
12.01.2015 00:00	62.2	63.84	61.66	62.9	99435900
13.01.2015 00:00	62.31	62.98	59.25	60.31	190655450
14.01.2015 00:00	59.6	61.2	59.6	60.05	134066670
15.01.2015 00:00	61.19	62.68	60.71	61.8	180005110
16.01.2015 00:00	61.8	62.43	60.41	61.99	132686850
19.01.2015 00:00	61.59	63.67	61.55	61.8	124918310
20.01.2015 00:00	61.82	62.25	60.27	60.8	120109490
21.01.2015 00:00	61.08	63.2	60.95	62.8	106804150
22.01.2015 00:00	63.06	64.88	62.42	64.35	173344710
23.01.2015 00:00	64.99	66.72	63.9	64.45	163436260
26.01.2015 00:00	63.79	63.88	60.17	60.49	154035210
27.01.2015 00:00	58.2	61.44	57.2	61.2	188572010
28.01.2015 00:00	61.81	62.58	60.31	60.63	139314670
29.01.2015 00:00	60.4	62.0	59.6	60.5	150527510
30.01.2015 00:00	61.25	61.5	59.67	61.5	194980610
02.02.2015 00:00	62.0	62.57	60.03	61.4	194700250
03.02.2015 00:00	62.0	62.85	60.83	62.0	140880980
04.02.2015 00:00	62.5	62.69	60.87	61.04	83495080
05.02.2015 00:00	60.6	62.48	59.9	62.41	173331680
06.02.2015 00:00	62.8	64.88	62.45	64.31	180698040
09.02.2015 00:00	64.31	67.4	63.85	65.57	224135470
10.02.2015 00:00	65.48	66.43	64.47	65.0	121431950
11.02.2015 00:00	66.11	66.46	65.08	65.12	142445360
12.02.2015 00:00	66.08	69.47	64.55	67.21	403090230
13.02.2015 00:00	68.0	70.75	68.0	70.6	375773430
16.02.2015 00:00	70.77	71.9	69.67	70.0	131054210
17.02.2015 00:00	70.25	73.96	69.72	72.45	243539660
18.02.2015 00:00	73.38	76.84	72.83	76.4	237863380
19.02.2015 00:00	76.0	76.56	72.8	73.78	238749450
23.02.2015 00:00	74.44	75.45	73.52	74.75	177829380
24.02.2015 00:00	72.0	73.87	71.76	73.7	117265120
25.02.2015 00:00	73.8	74.6	72.9	74.2	122714250
26.02.2015 00:00	75.0	76.6	74.6	75.95	143958950
27.02.2015 00:00	75.8	76.75	75.26	75.91	129979040
02.03.2015 00:00	76.38	77.45	76.1	76.2	110696420
03.03.2015 00:00	76.03	76.98	74.84	75.55	129705180
04.03.2015 00:00	75.35	75.72	72.31	72.31	117798050
05.03.2015 00:00	72.9	74.16	71.86	72.7	175853900
09.03.2015 00:00	73.08	74.11	72.58	73.25	105050160
10.03.2015 00:00	72.5	72.71	69.09	69.8	149557550
11.03.2015 00:00	69.8	71.31	68.78	70.68	149717760
12.03.2015 00:00	71.12	71.59	70.02	70.79	82959400
13.03.2015 00:00	71.0	71.3	67.81	67.87	151669320
16.03.2015 00:00	67.5	67.8	65.23	65.57	156289080
17.03.2015 00:00	66.05	66.45	63.86	64.65	183455600
18.03.2015 00:00	64.9	66.05	64.73	65.26	108223320
19.03.2015 00:00	66.5	66.88	64.45	64.9	124342050
20.03.2015 00:00	64.95	67.22	64.4	67.0	147872150
23.03.2015 00:00	67.6	67.6	64.83	65.0	131474510
24.03.2015 00:00	65.0	66.36	63.74	65.6	121944620
25.03.2015 00:00	65.85	66.15	64.31	64.8	97814600
26.03.2015 00:00	65.43	65.8	62.62	62.85	148212490
27.03.2015 00:00	63.2	63.55	60.57	61.0	157726010
30.03.2015 00:00	60.81	63.17	60.67	63.01	121585170
31.03.2015 00:00	63.0	63.4	61.92	62.88	113703370
01.04.2015 00:00	62.34	64.69	62.18	64.5	161132260
02.04.2015 00:00	64.6	66.17	64.03	65.92	138482010
03.04.2015 00:00	65.92	66.4	65.16	65.5	85588420
06.04.2015 00:00	65.65	68.99	65.57	68.99	137120690
07.04.2015 00:00	68.85	70.27	68.15	69.6	224738420
08.04.2015 00:00	69.42	69.93	68.61	69.4	124300110
09.04.2015 00:00	69.03	72.0	68.96	72.0	187982850
10.04.2015 00:00	72.15	72.45	70.23	71.5	143967740
13.04.2015 00:00	71.89	74.55	71.43	74.1	165129570
14.04.2015 00:00	74.1	74.82	72.89	74.05	135451730
15.04.2015 00:00	74.15	76.49	73.91	76.49	153846180
16.04.2015 00:00	76.97	77.51	74.85	76.5	176773010
17.04.2015 00:00	76.64	76.96	72.5	72.5	157337590
20.04.2015 00:00	72.5	74.07	71.22	73.5	157896000
21.04.2015 00:00	73.66	75.67	73.26	75.24	157633660
22.04.2015 00:00	75.2	75.33	72.63	73.9	143896300
23.04.2015 00:00	74.0	76.57	72.11	75.8	192895230
24.04.2015 00:00	75.7	77.7	74.89	75.75	155138110
27.04.2015 00:00	76.12	76.86	74.58	75.2	126319130
28.04.2015 00:00	74.8	75.75	73.9	75.7	99218180
29.04.2015 00:00	75.6	76.27	74.68	75.2	87147120
04.05.2015 00:00	75.11	76.96	74.97	76.9	105036540
05.05.2015 00:00	77.2	80.6	76.8	80.21	136570620
06.05.2015 00:00	80.36	80.98	78.64	79.2	110343180
07.05.2015 00:00	78.85	78.89	75.97	76.5	111790370
11.05.2015 00:00	76.3	76.67	75.07	75.5	109570490
12.05.2015 00:00	75.5	76.7	74.33	75.19	99583780
13.05.2015 00:00	75.42	76.07	74.7	75.24	108370700
14.05.2015 00:00	75.04	75.35	73.6	74.31	89950110
15.05.2015 00:00	74.51	75.18	73.74	75.05	66428900
18.05.2015 00:00	75.49	76.05	75.09	75.36	91255630
19.05.2015 00:00	75.35	75.35	73.03	73.35	95117880
20.05.2015 00:00	73.24	73.58	71.41	71.6	111312700
21.05.2015 00:00	71.77	73.59	71.15	73.25	98610820
22.05.2015 00:00	73.31	74.67	73.06	74.35	130057270
25.05.2015 00:00	74.4	74.74	72.91	74.46	60933420
26.05.2015 00:00	74.65	75.16	73.9	74.67	80631210
27.05.2015 00:00	74.5	74.5	72.41	74.23	110147920
28.05.2015 00:00	74.0	74.97	73.32	73.6	83529400
29.05.2015 00:00	73.7	76.13	73.5	73.5	136698370
01.06.2015 00:00	73.7	74.49	72.65	72.65	113205280
02.06.2015 00:00	72.88	74.25	72.25	73.92	75392090
03.06.2015 00:00	74.19	74.35	71.6	71.72	107211510
04.06.2015 00:00	71.69	72.2	70.55	71.25	109970350
05.06.2015 00:00	71.2	71.75	70.2	70.61	77281110
08.06.2015 00:00	70.8	71.05	69.15	69.17	102748480
09.06.2015 00:00	69.26	70.35	68.41	70.21	98748730
10.06.2015 00:00	70.51	72.07	70.3	71.51	91552570
12.06.2015 00:00	71.14	72.55	70.23	72.55	123890170
15.06.2015 00:00	72.03	72.27	70.6	71.8	102080440
16.06.2015 00:00	71.56	73.8	70.96	73.5	107571400
17.06.2015 00:00	73.48	74.41	72.78	72.81	86995650
18.06.2015 00:00	73.2	74.37	72.6	72.98	91400010
19.06.2015 00:00	73.19	73.38	71.56	71.56	92741580
22.06.2015 00:00	72.05	72.46	71.5	72.0	74326940
23.06.2015 00:00	72.3	72.37	71.5	72.01	52938560
24.06.2015 00:00	72.1	72.5	71.35	71.98	56452820
25.06.2015 00:00	71.95	72.24	71.42	71.42	45477110
26.06.2015 00:00	71.39	71.47	70.4	70.6	98330370
29.06.2015 00:00	69.18	70.97	69.03	70.2	77616070
30.06.2015 00:00	70.2	72.5	70.05	72.35	99473820
01.07.2015 00:00	72.3	72.97	70.71	71.0	101154440
02.07.2015 00:00	71.0	71.3	70.17	70.54	83756680
03.07.2015 00:00	70.6	71.15	69.9	70.67	58707530
06.07.2015 00:00	69.93	70.59	68.08	68.45	123570100
07.07.2015 00:00	68.47	69.68	68.12	68.77	103684770
08.07.2015 00:00	68.51	68.94	66.5	67.73	160173700
09.07.2015 00:00	68.17	69.38	67.7	69.35	84780130
10.07.2015 00:00	69.6	71.2	69.57	71.06	108780680
13.07.2015 00:00	70.75	72.94	70.75	72.94	231581270
14.07.2015 00:00	72.8	73.9	72.31	73.9	110524300
15.07.2015 00:00	73.78	74.0	72.96	74.0	79248750
16.07.2015 00:00	74.0	74.39	73.53	74.21	56795770
17.07.2015 00:00	74.19	75.73	73.57	75.52	88937350
20.07.2015 00:00	75.4	75.7	73.87	74.1	89338110
21.07.2015 00:00	73.97	75.86	73.41	75.55	108985690
22.07.2015 00:00	75.22	75.97	74.5	74.6	99433200
23.07.2015 00:00	74.61	74.69	72.51	72.7	91626820
24.07.2015 00:00	72.51	72.57	70.25	70.45	133887760
27.07.2015 00:00	70.4	70.45	67.35	68.48	209986640
28.07.2015 00:00	68.21	70.73	67.4	69.55	181247650
29.07.2015 00:00	69.89	71.49	69.66	71.2	123880080
30.07.2015 00:00	71.37	72.79	70.91	72.2	107101630
31.07.2015 00:00	71.96	72.55	70.21	72.3	153437500
03.08.2015 00:00	71.5	71.75	70.43	71.1	117599820
04.08.2015 00:00	70.8	72.43	70.51	72.3	99406920
05.08.2015 00:00	72.62	74.14	72.33	73.49	113008940
06.08.2015 00:00	73.21	73.9	72.11	72.25	102421110
07.08.2015 00:00	72.7	74.4	72.57	74.2	105214340
10.08.2015 00:00	74.2	75.17	73.5	75.16	84325190
11.08.2015 00:00	75.16	75.67	73.2	73.2	113655080
12.08.2015 00:00	72.99	74.2	72.52	73.4	98888440
13.08.2015 00:00	73.8	74.44	73.12	73.7	77333090
14.08.2015 00:00	73.65	74.86	73.27	74.43	73224930
17.08.2015 00:00	74.0	74.19	72.81	73.0	94182540
18.08.2015 00:00	72.71	73.42	72.04	72.45	87653250
19.08.2015 00:00	72.3	73.26	71.27	71.5	105333980
20.08.2015 00:00	71.1	72.57	70.88	72.05	108445080
21.08.2015 00:00	71.03	71.57	69.86	69.86	118509720
24.08.2015 00:00	68.02	69.23	66.75	68.53	232160070
25.08.2015 00:00	68.6	71.0	68.6	70.79	145878850
26.08.2015 00:00	70.6	71.28	69.51	71.0	129671460
27.08.2015 00:00	71.91	73.9	71.8	73.8	153628490
28.08.2015 00:00	74.46	75.06	72.9	74.82	174611890
31.08.2015 00:00	74.31	74.53	73.08	74.5	152930380
01.09.2015 00:00	74.4	74.92	72.72	73.14	132717170
02.09.2015 00:00	72.97	74.18	72.22	72.9	139406370
03.09.2015 00:00	73.5	74.5	73.22	74.15	106955860
04.09.2015 00:00	73.73	74.28	73.5	73.96	80709310
07.09.2015 00:00	73.67	73.9	73.36	73.81	49845340
08.09.2015 00:00	74.1	75.4	74.04	74.9	98662390
09.09.2015 00:00	75.6	75.75	74.46	74.65	85993260
10.09.2015 00:00	74.02	74.82	73.61	74.3	93353580
11.09.2015 00:00	74.28	74.42	73.69	74.1	57012070
14.09.2015 00:00	73.89	75.23	73.87	74.88	76431280
15.09.2015 00:00	74.9	74.97	74.28	74.85	63782210
16.09.2015 00:00	75.12	77.71	75.09	77.71	124565490
17.09.2015 00:00	77.56	77.98	76.25	76.49	93647050
18.09.2015 00:00	76.75	77.19	75.31	75.5	103518130
21.09.2015 00:00	75.6	76.98	75.47	75.94	78643830
22.09.2015 00:00	76.1	76.13	73.91	74.39	102296950
23.09.2015 00:00	74.4	74.97	73.45	73.74	93374560
24.09.2015 00:00	73.94	74.3	72.67	73.33	101789760
25.09.2015 00:00	73.78	74.97	73.67	74.97	86018340
28.09.2015 00:00	74.99	75.67	74.25	74.57	69169380
29.09.2015 00:00	74.17	75.6	73.58	75.5	83624660
30.09.2015 00:00	75.68	76.76	75.2	75.3	86525120
01.10.2015 00:00	76.0	76.49	74.12	74.51	109384990
02.10.2015 00:00	74.6	75.0	72.95	73.8	98443470
05.10.2015 00:00	74.55	76.3	74.29	76.2	100484850
06.10.2015 00:00	76.28	77.34	75.7	77.31	102125210
07.10.2015 00:00	78.31	79.7	76.69	79.65	181436920
08.10.2015 00:00	79.15	83.29	78.37	83.11	234046020
09.10.2015 00:00	83.88	86.2	83.26	85.77	205573820
12.10.2015 00:00	85.8	86.6	83.86	85.45	146007620
13.10.2015 00:00	84.86	85.65	84.26	85.0	99736900
14.10.2015 00:00	84.48	87.1	84.02	86.81	114246530
15.10.2015 00:00	86.99	89.12	86.93	87.7	139294580
16.10.2015 00:00	88.57	90.07	88.3	88.52	143386100
19.10.2015 00:00	88.5	88.86	85.92	87.07	118152120
20.10.2015 00:00	86.96	89.34	86.14	88.14	109382370
21.10.2015 00:00	87.99	88.35	86.0	86.95	99081310
22.10.2015 00:00	86.63	87.6	86.03	86.53	90618250
23.10.2015 00:00	87.22	90.45	86.97	90.45	137358890
26.10.2015 00:00	90.89	92.7	89.72	92.3	154684320
27.10.2015 00:00	91.9	91.92	88.73	89.0	137755700
28.10.2015 00:00	89.0	90.49	87.33	90.05	128577920
29.10.2015 00:00	89.73	91.0	88.31	88.6	114433270
30.10.2015 00:00	88.75	90.8	88.12	90.53	85414040
02.11.2015 00:00	90.25	93.8	89.66	93.65	125019670
04.11.2015 00:00	93.89	95.59	93.32	95.4	175337890
05.11.2015 00:00	96.0	96.6	94.6	95.5	127769250
06.11.2015 00:00	95.5	95.91	93.57	94.09	106579170
09.11.2015 00:00	94.5	94.79	92.7	92.95	79039400
10.11.2015 00:00	92.78	94.42	92.02	94.35	71523380
11.11.2015 00:00	94.2	94.86	92.65	94.0	77489920
